,feature,icc_value,c_down,c_up,sequence
2107,wavelet-HHH_glcm_DifferenceVariance,0.99,0.98,1.0,adc
2108,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.99,0.97,0.99,dce
2109,wavelet-HHH_glcm_Id,1.0,1.0,1.0,adc
2110,wavelet-HHH_glcm_Idm,1.0,1.0,1.0,adc
2111,wavelet-HHH_firstorder_Mean,0.07,0.01,0.23,dce
2112,wavelet-HHH_glcm_Idmn,0.89,0.81,0.95,adc
2113,wavelet-HHH_firstorder_Median,0.71,0.55,0.86,dce
2114,wavelet-HHH_glcm_Idn,0.92,0.85,0.97,adc
2115,wavelet-HHH_firstorder_Minimum,0.7,0.54,0.85,dce
2116,wavelet-HHH_glcm_Imc1,0.87,0.78,0.94,adc
2117,wavelet-HHH_firstorder_Range,0.68,0.52,0.84,dce
2118,wavelet-HHH_glcm_Imc2,0.91,0.85,0.96,adc
2119,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,dce
2120,wavelet-HHH_firstorder_RootMeanSquared,0.79,0.65,0.9,dce
2121,wavelet-HHH_glcm_InverseVariance,1.0,1.0,1.0,adc
2122,wavelet-HHH_glcm_JointAverage,0.73,0.58,0.88,adc
2123,wavelet-HHH_firstorder_Skewness,0.01,0.0,0.11,dce
2124,wavelet-HHH_firstorder_TotalEnergy,1.0,0.99,1.0,dce
2125,wavelet-HHH_glcm_JointEnergy,1.0,1.0,1.0,adc
2126,wavelet-HHH_firstorder_Uniformity,0.97,0.95,0.99,dce
2127,wavelet-HHH_glcm_JointEntropy,1.0,1.0,1.0,adc
2128,wavelet-HHH_firstorder_Variance,0.8,0.67,0.91,dce
2129,wavelet-HHH_glcm_MCC,0.71,0.55,0.86,adc
2130,wavelet-HHH_glcm_Autocorrelation,0.48,0.31,0.71,dce
2131,wavelet-HHH_glcm_MaximumProbability,1.0,1.0,1.0,adc
2132,wavelet-HHH_glcm_SumAverage,0.73,0.58,0.88,adc
2133,wavelet-HHH_glcm_ClusterProminence,0.08,0.02,0.24,dce
2134,wavelet-HHH_glcm_ClusterShade,0.0,0.0,0.0,dce
2135,wavelet-HHH_glcm_SumEntropy,1.0,1.0,1.0,adc
2136,wavelet-HHH_glcm_ClusterTendency,0.75,0.61,0.89,dce
2137,wavelet-HHH_glcm_SumSquares,1.0,0.99,1.0,adc
2138,wavelet-HHH_glcm_Contrast,0.76,0.62,0.89,dce
2139,wavelet-HHH_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2140,wavelet-HHH_glcm_Correlation,0.98,0.96,0.99,dce
2141,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,adc
2142,wavelet-HHH_glcm_DifferenceAverage,0.96,0.92,0.98,dce
2143,wavelet-HHH_glrlm_GrayLevelVariance,0.99,0.99,1.0,adc
2144,wavelet-HHH_glcm_DifferenceEntropy,0.97,0.95,0.99,dce
2145,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.77,0.63,0.89,adc
2146,wavelet-HHH_glcm_DifferenceVariance,0.65,0.49,0.83,dce
2147,wavelet-HHH_glrlm_LongRunEmphasis,1.0,1.0,1.0,adc
2148,wavelet-HHH_glcm_Id,0.98,0.96,0.99,dce
2149,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.72,0.57,0.87,adc
2150,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.45,0.28,0.68,adc
2151,wavelet-HHH_glcm_Idm,0.98,0.96,0.99,dce
2152,wavelet-HHH_glcm_Idmn,0.83,0.71,0.92,dce
2153,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.6,0.43,0.8,adc
2154,wavelet-HHH_glcm_Idn,0.85,0.74,0.93,dce
2155,wavelet-HHH_glrlm_RunEntropy,0.99,0.98,1.0,adc
2156,wavelet-HHH_glcm_Imc1,0.95,0.91,0.98,dce
2157,wavelet-HHH_glrlm_RunLengthNonUniformity,0.99,0.99,1.0,adc
2158,wavelet-HHH_glcm_Imc2,0.92,0.85,0.96,dce
2159,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,adc
2160,wavelet-HHH_glrlm_RunPercentage,1.0,1.0,1.0,adc
2161,wavelet-HHH_glcm_InverseVariance,0.99,0.99,1.0,dce
2162,wavelet-HHH_glcm_JointAverage,0.68,0.52,0.85,dce
2163,wavelet-HHH_glrlm_RunVariance,1.0,1.0,1.0,adc
2164,wavelet-HHH_glcm_JointEnergy,0.98,0.97,0.99,dce
2165,wavelet-HHH_glrlm_ShortRunEmphasis,1.0,1.0,1.0,adc
2166,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.8,0.67,0.91,adc
2167,wavelet-HHH_glcm_JointEntropy,0.98,0.96,0.99,dce
2168,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.68,0.52,0.85,adc
2169,wavelet-HHH_glcm_MCC,0.67,0.5,0.84,dce
2170,wavelet-HHH_glcm_MaximumProbability,0.99,0.99,1.0,dce
2171,wavelet-HHH_glszm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
2172,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.99,0.97,0.99,adc
2173,wavelet-HHH_glcm_SumAverage,0.68,0.52,0.85,dce
2174,wavelet-HHH_glcm_SumEntropy,0.97,0.95,0.99,dce
2175,wavelet-HHH_glszm_GrayLevelVariance,0.97,0.94,0.99,adc
2176,wavelet-HHH_glcm_SumSquares,0.76,0.61,0.89,dce
2177,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.76,0.62,0.89,adc
2178,wavelet-HHH_glszm_LargeAreaEmphasis,1.0,0.99,1.0,adc
2179,wavelet-HHH_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
2180,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.87,0.78,0.95,adc
2181,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.98,0.95,0.99,dce
2182,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.76,0.62,0.89,adc
2183,wavelet-HHH_glrlm_GrayLevelVariance,0.7,0.54,0.86,dce
2184,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.62,0.45,0.81,adc
2185,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.48,0.31,0.71,dce
2186,wavelet-HHH_glszm_SizeZoneNonUniformity,0.99,0.98,1.0,adc
2187,wavelet-HHH_glrlm_LongRunEmphasis,0.99,0.98,1.0,dce
2188,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.89,0.81,0.95,adc
2189,wavelet-HHH_glszm_SmallAreaEmphasis,0.89,0.81,0.95,adc
2190,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.48,0.31,0.71,dce
2191,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.78,0.64,0.9,adc
2192,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.8,0.67,0.91,dce
2193,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.63,0.46,0.82,adc
2194,wavelet-HHH_glszm_ZoneEntropy,0.97,0.94,0.99,adc
2195,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.76,0.62,0.89,dce
2196,wavelet-HHH_glrlm_RunEntropy,0.96,0.93,0.98,dce
2197,wavelet-HHH_glszm_ZonePercentage,0.99,0.98,1.0,adc
2198,wavelet-HHH_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,dce
2199,wavelet-HHH_glszm_ZoneVariance,1.0,0.99,1.0,adc
2200,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.97,0.95,0.99,dce
2201,wavelet-HHH_ngtdm_Busyness,0.83,0.71,0.92,adc
2202,wavelet-HHH_ngtdm_Coarseness,1.0,0.99,1.0,adc
2203,wavelet-HHH_glrlm_RunPercentage,0.98,0.96,0.99,dce
2204,wavelet-HHH_glrlm_RunVariance,0.99,0.98,1.0,dce
2205,wavelet-HHH_ngtdm_Complexity,0.9,0.83,0.96,adc
2206,wavelet-HHH_ngtdm_Contrast,0.94,0.9,0.98,adc
2207,wavelet-HHH_glrlm_ShortRunEmphasis,0.99,0.97,0.99,dce
2208,wavelet-HHH_ngtdm_Strength,0.78,0.65,0.9,adc
2209,wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.48,0.31,0.71,dce
2210,wavelet-HHH_gldm_DependenceEntropy,1.0,0.99,1.0,adc
2211,wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.74,0.6,0.88,dce
2212,wavelet-HHH_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
2213,wavelet-HHH_glszm_GrayLevelNonUniformity,0.99,0.99,1.0,dce
2214,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
2215,wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.79,0.66,0.91,dce
2216,wavelet-HHH_gldm_DependenceVariance,1.0,1.0,1.0,adc
2217,wavelet-HHH_glszm_GrayLevelVariance,0.59,0.42,0.79,dce
2218,wavelet-HHH_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2219,wavelet-HHH_gldm_GrayLevelVariance,0.99,0.99,1.0,adc
2220,wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.48,0.31,0.71,dce
2221,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.77,0.63,0.89,adc
2222,wavelet-HHH_glszm_LargeAreaEmphasis,0.87,0.78,0.94,dce
2223,wavelet-HHH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,adc
2224,wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.81,0.69,0.92,dce
2225,wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.87,0.77,0.94,dce
2226,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.75,0.61,0.89,adc
2227,wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.63,0.46,0.81,dce
2228,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.48,0.31,0.71,adc
2229,wavelet-HHH_glszm_SizeZoneNonUniformity,0.97,0.95,0.99,dce
2230,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.6,0.43,0.8,adc
2231,wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.87,0.78,0.95,dce
2232,wavelet-HHH_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,adc
2233,wavelet-HHH_glszm_SmallAreaEmphasis,0.91,0.84,0.96,dce
2234,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.86,0.77,0.94,adc
2235,wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.49,0.32,0.72,dce
2236,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.73,0.93,adc
2237,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.56,0.38,0.76,dce
2238,wavelet-LLL_firstorder_10Percentile,1.0,1.0,1.0,adc
2239,wavelet-HHH_glszm_ZoneEntropy,0.9,0.82,0.96,dce
2240,wavelet-LLL_firstorder_90Percentile,1.0,1.0,1.0,adc
2241,wavelet-HHH_glszm_ZonePercentage,0.97,0.94,0.99,dce
2242,wavelet-LLL_firstorder_Energy,1.0,0.99,1.0,adc
2243,wavelet-HHH_glszm_ZoneVariance,0.93,0.87,0.97,dce
2244,wavelet-LLL_firstorder_Entropy,0.99,0.98,1.0,adc
2245,wavelet-HHH_ngtdm_Busyness,0.83,0.72,0.93,dce
2246,wavelet-LLL_firstorder_InterquartileRange,0.99,0.99,1.0,adc
2247,wavelet-HHH_ngtdm_Coarseness,0.98,0.96,0.99,dce
2248,wavelet-LLL_firstorder_Kurtosis,0.87,0.77,0.94,adc
2249,wavelet-HHH_ngtdm_Complexity,0.49,0.31,0.71,dce
2250,wavelet-LLL_firstorder_Maximum,0.97,0.95,0.99,adc
2251,wavelet-HHH_ngtdm_Contrast,0.79,0.65,0.9,dce
2252,wavelet-HHH_ngtdm_Strength,0.29,0.16,0.53,dce
2253,wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,adc
2254,wavelet-HHH_gldm_DependenceEntropy,0.97,0.94,0.99,dce
2255,wavelet-LLL_firstorder_Mean,1.0,1.0,1.0,adc
2256,wavelet-HHH_gldm_DependenceNonUniformity,1.0,0.99,1.0,dce
2257,wavelet-LLL_firstorder_Median,1.0,1.0,1.0,adc
2258,wavelet-HHH_gldm_DependenceNonUniformityNormalized,0.97,0.95,0.99,dce
2259,wavelet-LLL_firstorder_Minimum,0.83,0.72,0.93,adc
2260,wavelet-LLL_firstorder_Range,0.86,0.76,0.94,adc
2261,wavelet-HHH_gldm_DependenceVariance,0.97,0.95,0.99,dce
2262,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,1.0,adc
2263,wavelet-HHH_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
2264,wavelet-LLL_firstorder_RootMeanSquared,1.0,1.0,1.0,adc
2265,wavelet-HHH_gldm_GrayLevelVariance,0.71,0.55,0.86,dce
2266,wavelet-LLL_firstorder_Skewness,0.95,0.91,0.98,adc
2267,wavelet-HHH_gldm_HighGrayLevelEmphasis,0.48,0.31,0.71,dce
2268,wavelet-LLL_firstorder_TotalEnergy,1.0,0.99,1.0,adc
2269,wavelet-HHH_gldm_LargeDependenceEmphasis,0.98,0.97,0.99,dce
2270,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.48,0.31,0.71,dce
2271,wavelet-LLL_firstorder_Uniformity,0.99,0.99,1.0,adc
2272,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.77,0.63,0.9,dce
2273,wavelet-LLL_firstorder_Variance,0.99,0.98,1.0,adc
2274,wavelet-HHH_gldm_LowGrayLevelEmphasis,0.76,0.62,0.89,dce
2275,wavelet-LLL_glcm_Autocorrelation,0.82,0.7,0.92,adc
2276,wavelet-HHH_gldm_SmallDependenceEmphasis,0.97,0.95,0.99,dce
2277,wavelet-LLL_glcm_ClusterProminence,0.97,0.94,0.99,adc
2278,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.46,0.29,0.69,dce
2279,wavelet-LLL_glcm_ClusterShade,0.96,0.93,0.99,adc
2280,wavelet-LLL_glcm_ClusterTendency,0.99,0.99,1.0,adc
2281,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.47,0.3,0.7,dce
2282,wavelet-LLL_glcm_Contrast,0.97,0.94,0.99,adc
2283,wavelet-LLL_firstorder_10Percentile,0.98,0.97,0.99,dce
2284,wavelet-LLL_glcm_Correlation,0.99,0.97,0.99,adc
2285,wavelet-LLL_firstorder_90Percentile,1.0,1.0,1.0,dce
2286,wavelet-LLL_glcm_DifferenceAverage,0.99,0.98,0.99,adc
2287,wavelet-LLL_firstorder_Energy,0.99,0.99,1.0,dce
2288,wavelet-LLL_glcm_DifferenceEntropy,0.99,0.98,1.0,adc
2289,wavelet-LLL_firstorder_Entropy,1.0,1.0,1.0,dce
2290,wavelet-LLL_firstorder_InterquartileRange,1.0,1.0,1.0,dce
2291,wavelet-LLL_glcm_DifferenceVariance,0.94,0.9,0.98,adc
2292,wavelet-LLL_glcm_Id,1.0,0.99,1.0,adc
2293,wavelet-LLL_firstorder_Kurtosis,0.53,0.35,0.74,dce
2294,wavelet-LLL_glcm_Idm,1.0,1.0,1.0,adc
2295,wavelet-LLL_firstorder_Maximum,0.86,0.76,0.94,dce
2296,wavelet-LLL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,dce
2297,wavelet-LLL_glcm_Idmn,0.87,0.77,0.94,adc
2298,wavelet-LLL_firstorder_Mean,1.0,1.0,1.0,dce
2299,wavelet-LLL_glcm_Idn,0.87,0.77,0.94,adc
2300,wavelet-LLL_glcm_Imc1,0.99,0.99,1.0,adc
2301,wavelet-LLL_firstorder_Median,1.0,1.0,1.0,dce
2302,wavelet-LLL_glcm_Imc2,0.99,0.99,1.0,adc
2303,wavelet-LLL_firstorder_Minimum,0.86,0.76,0.94,dce
2304,wavelet-LLL_glcm_InverseVariance,1.0,0.99,1.0,adc
2305,wavelet-LLL_firstorder_Range,0.86,0.76,0.94,dce
2306,wavelet-LLL_glcm_JointAverage,0.81,0.69,0.92,adc
2307,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,dce
2308,wavelet-LLL_glcm_JointEnergy,1.0,0.99,1.0,adc
2309,wavelet-LLL_glcm_JointEntropy,0.99,0.98,1.0,adc
2310,wavelet-LLL_firstorder_RootMeanSquared,1.0,1.0,1.0,dce
2311,wavelet-LLL_glcm_MCC,0.96,0.93,0.98,adc
2312,wavelet-LLL_firstorder_Skewness,0.76,0.62,0.89,dce
2313,wavelet-LLL_firstorder_TotalEnergy,0.99,0.99,1.0,dce
2314,wavelet-LLL_glcm_MaximumProbability,1.0,0.99,1.0,adc
2315,wavelet-LLL_firstorder_Uniformity,1.0,0.99,1.0,dce
2316,wavelet-LLL_glcm_SumAverage,0.81,0.69,0.92,adc
2317,wavelet-LLL_firstorder_Variance,1.0,0.99,1.0,dce
2318,wavelet-LLL_glcm_SumEntropy,0.99,0.99,1.0,adc
2319,wavelet-LLL_glcm_Autocorrelation,1.0,0.99,1.0,dce
2320,wavelet-LLL_glcm_SumSquares,0.99,0.98,1.0,adc
2321,wavelet-LLL_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2322,wavelet-LLL_glcm_ClusterProminence,0.93,0.87,0.97,dce
2323,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,adc
2324,wavelet-LLL_glcm_ClusterShade,0.97,0.94,0.99,dce
2325,wavelet-LLL_glrlm_GrayLevelVariance,0.99,0.98,1.0,adc
2326,wavelet-LLL_glcm_ClusterTendency,1.0,0.99,1.0,dce
2327,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.82,0.69,0.92,adc
2328,wavelet-LLL_glcm_Contrast,0.99,0.97,0.99,dce
2329,wavelet-LLL_glrlm_LongRunEmphasis,1.0,0.99,1.0,adc
2330,wavelet-LLL_glcm_Correlation,0.95,0.91,0.98,dce
2331,wavelet-LLL_glcm_DifferenceAverage,1.0,0.99,1.0,dce
2332,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.81,0.69,0.92,adc
2333,wavelet-LLL_glcm_DifferenceEntropy,1.0,1.0,1.0,dce
2334,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.98,0.96,0.99,adc
2335,wavelet-LLL_glcm_DifferenceVariance,0.98,0.96,0.99,dce
2336,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.97,0.95,0.99,adc
2337,wavelet-LLL_glcm_Id,1.0,1.0,1.0,dce
2338,wavelet-LLL_glrlm_RunEntropy,0.99,0.98,1.0,adc
2339,wavelet-LLL_glcm_Idm,1.0,1.0,1.0,dce
2340,wavelet-LLL_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,adc
2341,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,adc
2342,wavelet-LLL_glcm_Idmn,0.96,0.92,0.98,dce
2343,wavelet-LLL_glrlm_RunPercentage,1.0,0.99,1.0,adc
2344,wavelet-LLL_glcm_Idn,0.97,0.94,0.99,dce
2345,wavelet-LLL_glrlm_RunVariance,1.0,0.99,1.0,adc
2346,wavelet-LLL_glcm_Imc1,0.99,0.97,0.99,dce
2347,wavelet-LLL_glcm_Imc2,1.0,0.99,1.0,dce
2348,wavelet-LLL_glrlm_ShortRunEmphasis,1.0,0.99,1.0,adc
2349,wavelet-LLL_glcm_InverseVariance,1.0,1.0,1.0,dce
2350,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.82,0.7,0.92,adc
2351,wavelet-LLL_glcm_JointAverage,1.0,0.99,1.0,dce
2352,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.97,0.95,0.99,adc
2353,wavelet-LLL_glcm_JointEnergy,0.99,0.98,1.0,dce
2354,wavelet-LLL_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2355,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,adc
2356,wavelet-LLL_glcm_JointEntropy,1.0,1.0,1.0,dce
2357,wavelet-LLL_glszm_GrayLevelVariance,0.98,0.97,0.99,adc
2358,wavelet-LLL_glcm_MCC,0.82,0.7,0.92,dce
2359,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.81,0.69,0.92,adc
2360,wavelet-LLL_glcm_MaximumProbability,1.0,0.99,1.0,dce
2361,wavelet-LLL_glcm_SumAverage,1.0,0.99,1.0,dce
2362,wavelet-LLL_glszm_LargeAreaEmphasis,1.0,0.99,1.0,adc
2363,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.8,0.67,0.91,adc
2364,wavelet-LLL_glcm_SumEntropy,1.0,1.0,1.0,dce
2365,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.95,0.99,adc
2366,wavelet-LLL_glcm_SumSquares,1.0,0.99,1.0,dce
2367,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.96,0.93,0.99,adc
2368,wavelet-LLL_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
2369,wavelet-LLL_glszm_SizeZoneNonUniformity,0.99,0.99,1.0,adc
2370,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2371,wavelet-LLL_glrlm_GrayLevelVariance,1.0,0.99,1.0,dce
2372,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,1.0,adc
2373,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,1.0,0.99,1.0,dce
2374,wavelet-LLL_glszm_SmallAreaEmphasis,0.99,0.98,1.0,adc
2375,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.81,0.69,0.92,adc
2376,wavelet-LLL_glrlm_LongRunEmphasis,0.99,0.99,1.0,dce
2377,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.99,0.99,1.0,dce
2378,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.95,0.91,0.98,adc
2379,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.93,0.87,0.97,dce
2380,wavelet-LLL_glszm_ZoneEntropy,0.99,0.99,1.0,adc
2381,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.94,0.89,0.98,dce
2382,wavelet-LLL_glszm_ZonePercentage,1.0,0.99,1.0,adc
2383,wavelet-LLL_glrlm_RunEntropy,1.0,1.0,1.0,dce
2384,wavelet-LLL_glszm_ZoneVariance,1.0,0.99,1.0,adc
2385,wavelet-LLL_glrlm_RunLengthNonUniformity,1.0,0.99,1.0,dce
2386,wavelet-LLL_ngtdm_Busyness,0.89,0.8,0.95,adc
2387,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,dce
2388,wavelet-LLL_glrlm_RunPercentage,1.0,1.0,1.0,dce
2389,wavelet-LLL_ngtdm_Coarseness,0.99,0.97,0.99,adc
2390,wavelet-LLL_glrlm_RunVariance,0.99,0.98,1.0,dce
2391,wavelet-LLL_ngtdm_Complexity,0.95,0.91,0.98,adc
2392,wavelet-LLL_ngtdm_Contrast,0.99,0.98,1.0,adc
2393,wavelet-LLL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
2394,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,1.0,0.99,1.0,dce
2395,wavelet-LLL_ngtdm_Strength,0.95,0.9,0.98,adc
2396,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.94,0.9,0.98,dce
2397,wavelet-LLL_gldm_DependenceEntropy,0.99,0.99,1.0,adc
2398,wavelet-LLL_gldm_DependenceNonUniformity,0.99,0.99,1.0,adc
2399,wavelet-LLL_glszm_GrayLevelNonUniformity,1.0,0.99,1.0,dce
2400,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,1.0,1.0,1.0,dce
2401,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
2402,wavelet-LLL_glszm_GrayLevelVariance,0.97,0.95,0.99,dce
2403,wavelet-LLL_gldm_DependenceVariance,1.0,0.99,1.0,adc
2404,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.99,0.99,1.0,dce
2405,wavelet-LLL_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
2406,wavelet-LLL_glszm_LargeAreaEmphasis,0.98,0.96,0.99,dce
2407,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.75,0.94,dce
2408,wavelet-LLL_gldm_GrayLevelVariance,0.99,0.98,1.0,adc
2409,wavelet-LLL_gldm_HighGrayLevelEmphasis,0.82,0.7,0.92,adc
2410,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.93,0.88,0.97,dce
2411,wavelet-LLL_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
2412,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.93,0.88,0.97,dce
2413,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.8,0.68,0.91,adc
2414,wavelet-LLL_glszm_SizeZoneNonUniformity,0.99,0.99,1.0,dce
2415,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.98,0.97,0.99,adc
2416,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.98,0.95,0.99,adc
2417,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,1.0,1.0,1.0,dce
2418,wavelet-LLL_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,adc
2419,wavelet-LLL_glszm_SmallAreaEmphasis,1.0,0.99,1.0,dce
2420,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.82,0.7,0.92,adc
2421,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.99,0.99,1.0,dce
2422,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.93,0.87,0.97,dce
2423,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.95,0.91,0.98,adc
2424,wavelet-LLL_glszm_ZoneEntropy,1.0,0.99,1.0,dce
2425,square_firstorder_10Percentile,1.0,1.0,1.0,adc
2426,wavelet-LLL_glszm_ZonePercentage,1.0,1.0,1.0,dce
2427,square_firstorder_90Percentile,1.0,1.0,1.0,adc
2428,wavelet-LLL_glszm_ZoneVariance,0.98,0.96,0.99,dce
2429,square_firstorder_Energy,0.99,0.99,1.0,adc
2430,wavelet-LLL_ngtdm_Busyness,0.99,0.97,0.99,dce
2431,square_firstorder_Entropy,1.0,1.0,1.0,adc
2432,square_firstorder_InterquartileRange,1.0,0.99,1.0,adc
2433,wavelet-LLL_ngtdm_Coarseness,0.98,0.96,0.99,dce
2434,square_firstorder_Kurtosis,0.88,0.8,0.95,adc
2435,wavelet-LLL_ngtdm_Complexity,0.97,0.94,0.99,dce
2436,square_firstorder_Maximum,0.92,0.86,0.97,adc
2437,wavelet-LLL_ngtdm_Contrast,0.99,0.99,1.0,dce
2438,square_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,adc
2439,wavelet-LLL_ngtdm_Strength,0.7,0.55,0.86,dce
2440,square_firstorder_Mean,1.0,1.0,1.0,adc
2441,wavelet-LLL_gldm_DependenceEntropy,1.0,1.0,1.0,dce
2442,square_firstorder_Median,1.0,1.0,1.0,adc
